customer_id,article_id
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,610776087
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,610776072
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,610776002
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,554598067
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,610776083
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,610776001
00b1804e347ad55d1a75d7c07169e17d1890ad48953824879234177741a85955,810838011
00b1804e347ad55d1a75d7c07169e17d1890ad48953824879234177741a85955,866731001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,730683041
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,857812003
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,825577001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,767799003
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,857812003
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,768912001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,842238001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,768912001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,664074001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,837278001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,825600002
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,811777007
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,870970001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,843777001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,768912001
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,870970001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,714790008
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,820508001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,810587001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,806131001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,806388003
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,892051001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,717490008
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,856840001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,825585001
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,827968004
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,857812002
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,858161002
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,827968004
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,850244003
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,372860001
00be0a263381af38132d31225e8fb12fbc527c654b446484fb672a78118f037d,698276009
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,824995001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,750422018
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,678342028
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,699081001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,713199006
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,629758005
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,749699001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,753737001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,749699002
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,749699001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,753737001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,749699002
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,767862001
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,910132001
00c83c269bedcb5135799d3bc4a7ae6f134d57bdd1be071486ef152b2ef1c300,711053003
00c83c269bedcb5135799d3bc4a7ae6f134d57bdd1be071486ef152b2ef1c300,711053026
00cf4505ba84c01f03c47829352054483acb59a9492ed0eef597dcf030e9e58b,719530003
00cf4505ba84c01f03c47829352054483acb59a9492ed0eef597dcf030e9e58b,562245046
00cf4505ba84c01f03c47829352054483acb59a9492ed0eef597dcf030e9e58b,599580052
00cf4505ba84c01f03c47829352054483acb59a9492ed0eef597dcf030e9e58b,811835001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,832481005
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,806778001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,859105005
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,554598065
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,827968002
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,827968004
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,787946002
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,690936023
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,554598003
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,690936002
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,690936021
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,827968001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,817166001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,690936001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,901638001
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,554598066
00d781e94d9a533dceb85a8d50a898d5987ad9921ea8c6945c247be7220bdd81,688537021
00d781e94d9a533dceb85a8d50a898d5987ad9921ea8c6945c247be7220bdd81,684209027
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,716672001
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,859125001
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,859125001
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,851546003
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,868823008
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,894756002
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,894756001
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,791587009
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,868823008
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,791587015
00e1f75b5a9c8deed486dc2c409329e8aaef117d314e01fe0c08a7300d4d9f03,869397001
00e1f75b5a9c8deed486dc2c409329e8aaef117d314e01fe0c08a7300d4d9f03,889379006
00e66bb584bb15b519d91b1979bc7ba33fa0ac956000263db19c0036ac8bbb80,795675003
00e66bb584bb15b519d91b1979bc7ba33fa0ac956000263db19c0036ac8bbb80,832481002
00e66bb584bb15b519d91b1979bc7ba33fa0ac956000263db19c0036ac8bbb80,768759006
00e66bb584bb15b519d91b1979bc7ba33fa0ac956000263db19c0036ac8bbb80,879436002
00ead79936275fbd3c9cf7863d2eb1b11e553789c48149fec39eb4086cb64642,857812003
00ead79936275fbd3c9cf7863d2eb1b11e553789c48149fec39eb4086cb64642,547780003
00ead79936275fbd3c9cf7863d2eb1b11e553789c48149fec39eb4086cb64642,685813001
00ff637ac0fc881ed8b09088ed68218924f87f4100842dbdaf2d26c138fcbf2e,800245002
00ff637ac0fc881ed8b09088ed68218924f87f4100842dbdaf2d26c138fcbf2e,800245001
00ff637ac0fc881ed8b09088ed68218924f87f4100842dbdaf2d26c138fcbf2e,610776068
00ffed0316ae807cb9439799d73cd61fd7f6479a0f9a19668ef442e3a775eb63,854043005
00ffed0316ae807cb9439799d73cd61fd7f6479a0f9a19668ef442e3a775eb63,809961002
011d7b691e30ed7eb65d0f141dba11c0d4aa6d30b0625eddc713b7172d4585cf,818036001
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,706016002
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,845790002
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,706016006
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,562245046
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,816423004
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,706016003
0132d21d866697c428e4d6ffb02548fd71966aa88c8f5adea314e2341f8ad87b,824526001
0132d21d866697c428e4d6ffb02548fd71966aa88c8f5adea314e2341f8ad87b,599580012
0132d21d866697c428e4d6ffb02548fd71966aa88c8f5adea314e2341f8ad87b,800691008
0132d21d866697c428e4d6ffb02548fd71966aa88c8f5adea314e2341f8ad87b,712216001
0137b87739a796f65396d8483173f66318039d19a2583f33f9014a6b6f38719e,878013004
0137b87739a796f65396d8483173f66318039d19a2583f33f9014a6b6f38719e,787237008
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,832465002
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,832361001
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,816563003
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,878510001
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,841260013
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,861471001
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,861471001
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,832036001
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,700758001
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,399256001
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,762846001
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,153115019
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,456163060
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,852584001
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,795440003
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,717490008
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,749699002
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,843873004
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,800691009
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,778064003
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,843872003
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,913030001
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,816938003
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,800691031
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,859139002
014838e4a1fadaaaa5bd2504b73861ef89db7a86b1d0b19f0fbd8bcdd5c3f414,817401001
015e83393e4fc3b071ba6fc5f174bf3bf9813c88dcaf3e61e34c6525984d0ed1,832884006
015e83393e4fc3b071ba6fc5f174bf3bf9813c88dcaf3e61e34c6525984d0ed1,832884001
01624a723db9eb160f1ce8148eea035963527b2ddca1816d5cd79b94bd16bd92,812658002
01624a723db9eb160f1ce8148eea035963527b2ddca1816d5cd79b94bd16bd92,820866002
01624a723db9eb160f1ce8148eea035963527b2ddca1816d5cd79b94bd16bd92,806388003
01624a723db9eb160f1ce8148eea035963527b2ddca1816d5cd79b94bd16bd92,791587015
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,547780003
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,800245001
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,868005001
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,856310002
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,868751001
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,685816002
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,866731001
0163c83a9a9e6a6653ab4aaf448a2773168cb76e74712456c56ea722df4ee5d8,614854014
016d8f0519d9e0572b3abebeab87408bad7a5c3a2840161f7de2f2900f39b6e6,825585007
016d8f0519d9e0572b3abebeab87408bad7a5c3a2840161f7de2f2900f39b6e6,825585001
016d8f0519d9e0572b3abebeab87408bad7a5c3a2840161f7de2f2900f39b6e6,825585001
016d8f0519d9e0572b3abebeab87408bad7a5c3a2840161f7de2f2900f39b6e6,875469002
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,832331003
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,833500001
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,815434001
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,849859002
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,706016002
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,808684002
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,698276009
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,852746001
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,875350001
016ee5d84576b72727d7c812df0080f8fa551ba7156593a5ae585b16608e8077,556539001
017ddc94fee40ab9a24af073a4c69282b4c04e094d53a96dc0c97642b5d3b25d,817353003
017ddc94fee40ab9a24af073a4c69282b4c04e094d53a96dc0c97642b5d3b25d,856310003
